speaker,seconds,rec.date,prompt,label,TT.displacement.sm,TT.velocity,TT.velocity.abs,TD.displacement.sm,TD.velocity,TD.velocity.abs,fan,X,Y,word,language,item,ipa,c1,c1phonation,vowel,anteropost,height,c2,c2phonation,c2place
it05,0,11/06/2017 16:49:56,Dico pata lentamente,max_TT,65.2082,21.6408,21.6217,62.9914,5.3892,4.2114,32,-20.6771,-10.0854,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it05,0,11/06/2017 16:50:18,Dico paca lentamente,max_TD,64.3374,23.6435,23.386,70.5446,-2.9087,1.5125,32,-20.4724,-10.3642,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:51:37,Dico paca lentamente,max_TD,63.6524,24.9634,24.3654,70.9771,-2.7447,1.6422,32,-21.3689,-9.1429,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:53:04,Dico paca lentamente,max_TD,62.3073,26.1984,26.1497,69.7491,-2.3289,1.4229,32,-21.526,-8.9288,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:54:25,Dico paca lentamente,max_TD,61.3806,24.4198,24.1795,71.3485,-3.6335,2.3575,32,-22.9403,-7.002,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:55:46,Dico paca lentamente,max_TD,63.0153,22.3103,22.357,70.4399,-3.9425,2.5101,32,-22.2013,-8.0089,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:47:37,Dico pata lentamente,max_TT,65.2863,16.5138,16.4833,62.9114,17.6554,16.6292,33,-21.7668,-11.3297,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it05,0,11/06/2017 16:48:39,Dico paca lentamente,max_TD,64.4272,23.9906,23.8247,69.8976,-3.1757,2.0447,33,-20.6032,-12.818,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:49:56,Dico pata lentamente,max_TT,65.2082,21.6408,21.6217,62.9914,5.3892,4.2114,33,-21.8822,-11.182,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it05,0,11/06/2017 16:50:18,Dico paca lentamente,max_TD,64.3374,23.6435,23.386,70.5446,-2.9087,1.5125,33,-21.513,-11.6542,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:51:37,Dico paca lentamente,max_TD,63.6524,24.9634,24.3654,70.9771,-2.7447,1.6422,33,-22.2486,-10.7133,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:53:04,Dico paca lentamente,max_TD,62.3073,26.1984,26.1497,69.7491,-2.3289,1.4229,33,-22.3391,-10.5975,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:54:25,Dico paca lentamente,max_TD,61.3806,24.4198,24.1795,71.3485,-3.6335,2.3575,33,-23.8018,-8.7265,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:55:46,Dico paca lentamente,max_TD,63.0153,22.3103,22.357,70.4399,-3.9425,2.5101,33,-23.4318,-9.1998,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:47:37,Dico pata lentamente,max_TT,65.2863,16.5138,16.4833,62.9114,17.6554,16.6292,34,-22.6884,-12.7466,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it05,0,11/06/2017 16:48:39,Dico paca lentamente,max_TD,64.4272,23.9906,23.8247,69.8976,-3.1757,2.0447,34,-21.2779,-14.4423,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:49:56,Dico pata lentamente,max_TT,65.2082,21.6408,21.6217,62.9914,5.3892,4.2114,34,-23.2029,-12.1281,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it05,0,11/06/2017 16:50:18,Dico paca lentamente,max_TD,64.3374,23.6435,23.386,70.5446,-2.9087,1.5125,34,-23.0507,-12.3111,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:51:37,Dico paca lentamente,max_TD,63.6524,24.9634,24.3654,70.9771,-2.7447,1.6422,34,-23.5706,-11.6861,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:53:04,Dico paca lentamente,max_TD,62.3073,26.1984,26.1497,69.7491,-2.3289,1.4229,34,-23.0841,-12.2709,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:54:25,Dico paca lentamente,max_TD,61.3806,24.4198,24.1795,71.3485,-3.6335,2.3575,34,-24.6403,-10.4002,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:55:46,Dico paca lentamente,max_TD,63.0153,22.3103,22.357,70.4399,-3.9425,2.5101,34,-24.6405,-10.3999,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:47:37,Dico pata lentamente,max_TT,65.2863,16.5138,16.4833,62.9114,17.6554,16.6292,35,-23.8463,-13.8507,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it05,0,11/06/2017 16:48:39,Dico paca lentamente,max_TD,64.4272,23.9906,23.8247,69.8976,-3.1757,2.0447,35,-22.0041,-15.9335,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:49:56,Dico pata lentamente,max_TT,65.2082,21.6408,21.6217,62.9914,5.3892,4.2114,35,-24.6015,-12.9969,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it05,0,11/06/2017 16:50:18,Dico paca lentamente,max_TD,64.3374,23.6435,23.386,70.5446,-2.9087,1.5125,35,-24.8315,-12.7369,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:51:37,Dico paca lentamente,max_TD,63.6524,24.9634,24.3654,70.9771,-2.7447,1.6422,35,-25.1371,-12.3914,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:53:04,Dico paca lentamente,max_TD,62.3073,26.1984,26.1497,69.7491,-2.3289,1.4229,35,-24.2623,-13.3804,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:54:25,Dico paca lentamente,max_TD,61.3806,24.4198,24.1795,71.3485,-3.6335,2.3575,35,-25.8877,-11.5428,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:55:46,Dico paca lentamente,max_TD,63.0153,22.3103,22.357,70.4399,-3.9425,2.5101,35,-25.9547,-11.467,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:47:37,Dico pata lentamente,max_TT,65.2863,16.5138,16.4833,62.9114,17.6554,16.6292,36,-25.1758,-14.7662,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it05,0,11/06/2017 16:48:39,Dico paca lentamente,max_TD,64.4272,23.9906,23.8247,69.8976,-3.1757,2.0447,36,-23.2034,-16.8644,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:49:56,Dico pata lentamente,max_TT,65.2082,21.6408,21.6217,62.9914,5.3892,4.2114,36,-26.021,-13.8672,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it05,0,11/06/2017 16:50:18,Dico paca lentamente,max_TD,64.3374,23.6435,23.386,70.5446,-2.9087,1.5125,36,-26.6711,-13.1756,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:51:37,Dico paca lentamente,max_TD,63.6524,24.9634,24.3654,70.9771,-2.7447,1.6422,36,-26.8128,-13.0249,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:53:04,Dico paca lentamente,max_TD,62.3073,26.1984,26.1497,69.7491,-2.3289,1.4229,36,-25.9735,-13.9177,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:54:25,Dico paca lentamente,max_TD,61.3806,24.4198,24.1795,71.3485,-3.6335,2.3575,36,-27.3474,-12.4562,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:55:46,Dico paca lentamente,max_TD,63.0153,22.3103,22.357,70.4399,-3.9425,2.5101,36,-27.3001,-12.5065,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:47:37,Dico pata lentamente,max_TT,65.2863,16.5138,16.4833,62.9114,17.6554,16.6292,37,-26.4877,-15.721,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it05,0,11/06/2017 16:48:39,Dico paca lentamente,max_TD,64.4272,23.9906,23.8247,69.8976,-3.1757,2.0447,37,-24.6191,-17.5917,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:49:56,Dico pata lentamente,max_TT,65.2082,21.6408,21.6217,62.9914,5.3892,4.2114,37,-27.4222,-14.7854,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it05,0,11/06/2017 16:50:18,Dico paca lentamente,max_TD,64.3374,23.6435,23.386,70.5446,-2.9087,1.5125,37,-28.5243,-13.6821,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:51:37,Dico paca lentamente,max_TD,63.6524,24.9634,24.3654,70.9771,-2.7447,1.6422,37,-28.5302,-13.6762,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:53:04,Dico paca lentamente,max_TD,62.3073,26.1984,26.1497,69.7491,-2.3289,1.4229,37,-27.8134,-14.3938,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:54:25,Dico paca lentamente,max_TD,61.3806,24.4198,24.1795,71.3485,-3.6335,2.3575,37,-28.6811,-13.5251,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:55:46,Dico paca lentamente,max_TD,63.0153,22.3103,22.357,70.4399,-3.9425,2.5101,37,-28.2799,-13.9267,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:47:37,Dico pata lentamente,max_TT,65.2863,16.5138,16.4833,62.9114,17.6554,16.6292,38,-27.8475,-16.6516,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it05,0,11/06/2017 16:48:39,Dico paca lentamente,max_TD,64.4272,23.9906,23.8247,69.8976,-3.1757,2.0447,38,-26.1159,-18.2831,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:49:56,Dico pata lentamente,max_TT,65.2082,21.6408,21.6217,62.9914,5.3892,4.2114,38,-28.6253,-15.9188,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it05,0,11/06/2017 16:50:18,Dico paca lentamente,max_TD,64.3374,23.6435,23.386,70.5446,-2.9087,1.5125,38,-30.036,-14.5897,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:51:37,Dico paca lentamente,max_TD,63.6524,24.9634,24.3654,70.9771,-2.7447,1.6422,38,-30.1286,-14.5024,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:53:04,Dico paca lentamente,max_TD,62.3073,26.1984,26.1497,69.7491,-2.3289,1.4229,38,-29.5355,-15.0612,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:54:25,Dico paca lentamente,max_TD,61.3806,24.4198,24.1795,71.3485,-3.6335,2.3575,38,-30.0869,-14.5417,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:55:46,Dico paca lentamente,max_TD,63.0153,22.3103,22.357,70.4399,-3.9425,2.5101,38,-29.3734,-15.214,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:47:37,Dico pata lentamente,max_TT,65.2863,16.5138,16.4833,62.9114,17.6554,16.6292,39,-29.2869,-17.5402,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it05,0,11/06/2017 16:48:39,Dico paca lentamente,max_TD,64.4272,23.9906,23.8247,69.8976,-3.1757,2.0447,39,-27.6323,-19.0069,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:49:56,Dico pata lentamente,max_TT,65.2082,21.6408,21.6217,62.9914,5.3892,4.2114,39,-29.8297,-17.0589,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it05,0,11/06/2017 16:50:18,Dico paca lentamente,max_TD,64.3374,23.6435,23.386,70.5446,-2.9087,1.5125,39,-31.1394,-15.898,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:51:37,Dico paca lentamente,max_TD,63.6524,24.9634,24.3654,70.9771,-2.7447,1.6422,39,-31.1033,-15.9299,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:53:04,Dico paca lentamente,max_TD,62.3073,26.1984,26.1497,69.7491,-2.3289,1.4229,39,-31.656,-15.44,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:54:25,Dico paca lentamente,max_TD,61.3806,24.4198,24.1795,71.3485,-3.6335,2.3575,39,-31.5436,-15.5396,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:55:46,Dico paca lentamente,max_TD,63.0153,22.3103,22.357,70.4399,-3.9425,2.5101,39,-30.4673,-16.4937,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:47:37,Dico pata lentamente,max_TT,65.2863,16.5138,16.4833,62.9114,17.6554,16.6292,40,-30.8339,-18.3775,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it05,0,11/06/2017 16:48:39,Dico paca lentamente,max_TD,64.4272,23.9906,23.8247,69.8976,-3.1757,2.0447,40,-29.0214,-19.8886,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:49:56,Dico pata lentamente,max_TT,65.2082,21.6408,21.6217,62.9914,5.3892,4.2114,40,-31.1244,-18.1353,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it05,0,11/06/2017 16:50:18,Dico paca lentamente,max_TD,64.3374,23.6435,23.386,70.5446,-2.9087,1.5125,40,-32.0756,-17.3422,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:51:37,Dico paca lentamente,max_TD,63.6524,24.9634,24.3654,70.9771,-2.7447,1.6422,40,-32.4048,-17.0678,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:53:04,Dico paca lentamente,max_TD,62.3073,26.1984,26.1497,69.7491,-2.3289,1.4229,40,-32.9844,-16.5845,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:54:25,Dico paca lentamente,max_TD,61.3806,24.4198,24.1795,71.3485,-3.6335,2.3575,40,-32.8146,-16.7262,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:55:46,Dico paca lentamente,max_TD,63.0153,22.3103,22.357,70.4399,-3.9425,2.5101,40,-31.8177,-17.5572,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:47:37,Dico pata lentamente,max_TT,65.2863,16.5138,16.4833,62.9114,17.6554,16.6292,41,-32.0363,-19.534300000000002,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it05,0,11/06/2017 16:48:39,Dico paca lentamente,max_TD,64.4272,23.9906,23.8247,69.8976,-3.1757,2.0447,41,-30.0217,-21.113,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:49:56,Dico pata lentamente,max_TT,65.2082,21.6408,21.6217,62.9914,5.3892,4.2114,41,-32.2726,-19.3492,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it05,0,11/06/2017 16:50:18,Dico paca lentamente,max_TD,64.3374,23.6435,23.386,70.5446,-2.9087,1.5125,41,-33.0229,-18.7613,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:51:37,Dico paca lentamente,max_TD,63.6524,24.9634,24.3654,70.9771,-2.7447,1.6422,41,-33.534,-18.3608,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:53:04,Dico paca lentamente,max_TD,62.3073,26.1984,26.1497,69.7491,-2.3289,1.4229,41,-34.0664,-17.9436,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:54:25,Dico paca lentamente,max_TD,61.3806,24.4198,24.1795,71.3485,-3.6335,2.3575,41,-33.9964,-17.9985,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:55:46,Dico paca lentamente,max_TD,63.0153,22.3103,22.357,70.4399,-3.9425,2.5101,41,-32.9304,-18.8337,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:47:37,Dico pata lentamente,max_TT,65.2863,16.5138,16.4833,62.9114,17.6554,16.6292,42,-33.2539,-20.6983,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it05,0,11/06/2017 16:48:39,Dico paca lentamente,max_TD,64.4272,23.9906,23.8247,69.8976,-3.1757,2.0447,42,-30.929,-22.4089,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:49:56,Dico pata lentamente,max_TT,65.2082,21.6408,21.6217,62.9914,5.3892,4.2114,42,-33.4294,-20.5692,pata,italian,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it05,0,11/06/2017 16:50:18,Dico paca lentamente,max_TD,64.3374,23.6435,23.386,70.5446,-2.9087,1.5125,42,-33.8567,-20.2548,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:51:37,Dico paca lentamente,max_TD,63.6524,24.9634,24.3654,70.9771,-2.7447,1.6422,42,-34.6197,-19.6934,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:53:04,Dico paca lentamente,max_TD,62.3073,26.1984,26.1497,69.7491,-2.3289,1.4229,42,-35.0892,-19.348,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:54:25,Dico paca lentamente,max_TD,61.3806,24.4198,24.1795,71.3485,-3.6335,2.3575,42,-35.1322,-19.3163,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it05,0,11/06/2017 16:55:46,Dico paca lentamente,max_TD,63.0153,22.3103,22.357,70.4399,-3.9425,2.5101,42,-33.9926,-20.1548,paca,italian,3,paka,p,voiceless,a,central,low,k,voiceless,velar
