Client family name	Time of sample in recording	Date Time of recording	Prompt	Annotation Title	Analysis value TT_displacement_sm	Analysis value TT_velocity	Analysis value TT_velocity_abs	Analysis value TD_displacement_sm	Analysis value TD_velocity	Analysis value TD_velocity_abs	Analysis value TR_displacement_sm	Analysis value TR_velocity	Analysis value TR_velocity_abs	X0 Tongue	Y0 Tongue	X1 Tongue	Y1 Tongue	X2 Tongue	Y2 Tongue	X3 Tongue	Y3 Tongue	X4 Tongue	Y4 Tongue	X5 Tongue	Y5 Tongue	X6 Tongue	Y6 Tongue	X7 Tongue	Y7 Tongue	X8 Tongue	Y8 Tongue	X9 Tongue	Y9 Tongue	X10 Tongue	Y10 Tongue	X11 Tongue	Y11 Tongue	X12 Tongue	Y12 Tongue	X13 Tongue	Y13 Tongue	X14 Tongue	Y14 Tongue	X15 Tongue	Y15 Tongue	X16 Tongue	Y16 Tongue	X17 Tongue	Y17 Tongue	X18 Tongue	Y18 Tongue	X19 Tongue	Y19 Tongue	X20 Tongue	Y20 Tongue	X21 Tongue	Y21 Tongue	X22 Tongue	Y22 Tongue	X23 Tongue	Y23 Tongue	X24 Tongue	Y24 Tongue	X25 Tongue	Y25 Tongue	X26 Tongue	Y26 Tongue	X27 Tongue	Y27 Tongue	X28 Tongue	Y28 Tongue	X29 Tongue	Y29 Tongue	X30 Tongue	Y30 Tongue	X31 Tongue	Y31 Tongue	X32 Tongue	Y32 Tongue	X33 Tongue	Y33 Tongue	X34 Tongue	Y34 Tongue	X35 Tongue	Y35 Tongue	X36 Tongue	Y36 Tongue	X37 Tongue	Y37 Tongue	X38 Tongue	Y38 Tongue	X39 Tongue	Y39 Tongue	X40 Tongue	Y40 Tongue	X41 Tongue	Y41 Tongue
it02	1.8765	12/12/2016 14:56:03	Dico boto lentamente	peak2_TT	64.7803	-76.0899	76.1490	71.7665	20.5879	20.9122	70.5163	8.2550	7.8259	52.4266	4.7856	48.8846	4.7526	44.9151	3.4481	41.6985	3.4321	38.7961	4.0202	35.4226	2.9725	32.1425	1.6565	28.8955	-0.2776	26.1573	-0.5708	23.4990	-0.7402	20.9190	-0.5533	18.3461	-0.3564	15.7670	-0.2738	13.1878	-0.2713	10.6098	-0.3576	8.0342	-0.5281	5.4433	-0.6296	2.6523	0.2664	-0.2573	1.1969	-3.3133	2.2051	-6.3438	2.6515	-9.3854	2.8159	-12.5688	3.0873	-15.5414	2.6033	-18.6381	2.2360	-21.4452	1.1582	-24.1304	-0.1838	-26.3951	-2.2084	-28.5317	-4.3485	-30.5151	-6.6211	-32.6169	-8.6781	-34.4067	-11.0522	-35.9329	-13.6332	-36.4451	-17.0880	-37.5325	-19.8285	-39.7379	-21.5676	-43.2149	-22.4226	-44.9831	-24.6653	-45.6572	-27.6108	-45.8132	-30.7621	-47.3580	-33.0628	-48.6902	-35.4898
it02	1.4155	12/12/2016 14:56:08	Dico poco lentamente	closure_	66.6578	35.4752	35.1260	78.0783	113.6393	112.6167	74.1717	-32.5345	31.8535	49.8169	-0.0184	46.7653	0.4528	43.3973	0.0331	40.4465	0.2841	37.5337	0.4381	34.5317	0.0835	31.6113	-0.3450	28.8228	-0.6034	26.1500	-0.6108	23.6415	0.2688	21.0311	0.5570	18.4034	0.5834	15.7482	-1.1619	13.2036	-1.1255	10.6431	-0.9305	7.8277	1.5743	5.0206	2.4225	1.8986	4.4721	-1.2448	5.6755	-4.5929	7.0795	-7.8450	7.5665	-10.9823	7.3864	-14.4272	7.7968	-17.7887	7.6964	-21.0899	7.2443	-23.9670	5.8302	-26.7994	4.3232	-29.5271	2.6314	-31.9590	0.5129	-33.8384	-2.2836	-35.1962	-5.5750	-36.0430	-9.2354	-37.0586	-12.4790	-38.1670	-15.4572	-39.0820	-18.4736	-40.3634	-21.0630	-41.9897	-23.3331	-43.6470	-25.5781	-44.6237	-28.2583	-45.2950	-31.0589	-46.3875	-33.5684	-47.5419	-36.0312
it02	1.3010	12/12/2016 14:56:08	Dico poco lentamente	GONS_TD	63.6057	35.9516	35.9802	69.9238	43.2320	43.1786	74.3376	18.1084	18.4021	50.4215	1.0945	47.4249	1.7912	44.1679	1.7669	41.3643	2.5917	38.2282	2.4088	34.7822	0.8959	31.5374	-0.6232	28.6701	-1.2868	26.1194	-0.7787	23.4979	-0.7477	20.8105	-1.6284	18.1881	-2.9484	15.6838	-4.1984	13.2774	-5.1129	10.9101	-5.5113	8.4887	-5.1549	5.9474	-4.2699	3.2066	-2.8267	0.3606	-1.6054	-2.6582	-0.2903	-5.8237	0.9486	-9.0615	1.8889	-12.4745	2.8483	-15.6900	2.9400	-18.9261	2.8243	-22.0192	2.2218	-25.0002	1.2850	-27.7202	-0.1607	-30.2255	-1.9459	-32.8319	-3.5973	-34.7976	-6.0545	-36.5131	-8.7134	-37.4842	-12.0426	-38.5927	-15.0541	-39.3801	-18.2129	-40.2633	-21.1437	-40.6846	-24.3030	-42.8015	-26.1558	-44.7780	-28.1616	-47.5664	-29.7584	-49.0930	-32.1589	-50.5439	-34.6158
it02	1.5165	12/12/2016 14:56:08	Dico poco lentamente	max_TD	68.0499	-19.3138	19.3920	87.9301	-6.4125	3.7823	67.1942	-66.3109	67.1310	48.2447	-2.9125	45.6132	-1.8844	42.8311	-1.2407	40.2647	-0.1730	37.6619	0.8018	35.0090	1.6313	32.1776	1.7889	29.2296	1.2182	26.3541	0.5108	23.6397	0.2561	21.1191	1.4286	18.5039	2.2311	15.8743	4.7881	13.0723	5.9696	10.1270	7.9261	7.0654	9.3352	3.7130	11.8644	0.1618	14.1638	-3.5628	16.1878	-7.3311	17.5099	-11.1210	18.2922	-14.7590	18.1958	-18.0310	16.9296	-21.1207	15.2479	-23.6156	12.4036	-26.2993	10.1511	-28.5287	7.2434	-29.8098	3.0682	-30.5290	-1.5154	-30.6173	-6.4878	-31.1388	-10.4565	-31.6855	-14.0735	-32.7795	-16.8665	-33.7289	-19.6604	-34.4293	-22.5421	-35.9032	-24.6610	-38.3675	-26.0249	-40.5863	-27.6693	-42.6288	-29.5081	-44.4531	-31.5409	-47.2773	-33.1048	-49.1118	-35.2910
it02	1.5240	12/12/2016 14:56:08	Dico poco lentamente	NOFF_TD	67.8437	-17.3874	17.7917	87.7025	-25.4173	22.9340	66.5703	-59.9403	60.8292	48.0621	-3.2486	45.5720	-1.9682	43.0298	-0.7938	40.4456	0.2816	37.8285	1.2745	35.1368	2.0458	32.1972	1.8627	29.1908	1.0446	26.2994	0.2102	23.6169	0.0945	21.0459	0.7041	18.4634	1.5677	15.8614	4.1803	13.0658	6.3185	10.1462	7.5970	7.1602	8.3699	3.9003	10.5120	0.2842	13.4808	-3.5702	16.2213	-7.3629	17.6309	-11.1289	18.3180	-14.7324	18.1195	-18.1322	17.1861	-21.4390	15.9692	-23.8853	12.9547	-26.1810	9.9320	-27.6610	5.7781	-29.1423	2.0368	-30.5072	-1.5463	-31.1563	-5.7842	-31.7916	-9.6710	-31.8390	-13.9031	-32.9389	-16.7031	-33.9020	-19.4965	-34.7046	-22.3013	-35.7119	-24.8153	-37.7283	-26.4999	-40.1388	-27.9751	-42.8266	-29.3842	-44.6851	-31.4080	-47.3082	-33.0887	-49.0700	-35.3107
it02	1.5060	12/12/2016 14:56:08	Dico poco lentamente	NONS_TD	68.3521	-17.7307	17.3111	88.0167	21.9383	24.6811	68.0801	-74.6346	75.2792	48.5495	-2.3515	45.7072	-1.6939	42.6066	-1.7459	39.9878	-0.8694	37.3931	0.0390	34.7875	0.9132	32.0820	1.4285	29.2341	1.2387	26.4125	0.8318	23.7313	0.9051	21.2210	2.4386	18.5627	3.1952	15.8787	4.9953	13.0814	5.4746	10.1420	7.6697	7.0515	9.4760	3.6547	12.2851	0.1451	14.2568	-3.5205	15.9962	-7.2641	17.2545	-11.0720	18.1317	-14.7201	18.0844	-17.8965	16.5887	-20.8453	14.6237	-23.5082	12.1843	-26.5312	10.5807	-29.0408	8.1082	-30.2080	3.6835	-30.5556	-1.4778	-30.7759	-6.2807	-31.2627	-10.3074	-32.1096	-13.6026	-33.0972	-16.5408	-34.1803	-19.2329	-34.9828	-22.0580	-36.4329	-24.2336	-38.6970	-25.7800	-40.4609	-27.7550	-42.2680	-29.7342	-44.2813	-31.6392	-46.9936	-33.2526	-48.7327	-35.4698
it02	1.4455	12/12/2016 14:56:08	Dico poco lentamente	peak1_TD	67.9877	33.8116	34.3380	82.0622	130.7697	130.8956	72.7054	-57.5390	56.7188	48.9075	-1.6924	46.0209	-1.0575	42.8416	-1.2171	40.1644	-0.4253	37.4249	0.1294	34.6715	0.5369	31.9196	0.8169	29.2139	1.1480	26.5250	1.4500	23.8974	2.0811	21.2312	2.5390	18.5212	2.5148	15.8035	1.4487	13.1695	0.7158	10.5314	0.9864	7.7163	2.7087	4.7223	4.5763	1.4073	7.2139	-2.0574	9.3606	-5.6819	11.2276	-9.2157	12.0540	-12.7790	12.5288	-16.2946	12.5291	-19.5783	11.7522	-22.6218	10.3737	-25.5825	8.8231	-28.3529	6.9465	-30.5833	4.2635	-32.6113	1.4382	-33.8344	-2.2888	-35.4284	-5.2956	-36.2767	-8.9759	-37.1050	-12.4314	-37.6904	-15.9087	-38.9829	-18.5602	-40.3338	-21.0869	-41.3857	-23.7819	-42.0659	-26.6584	-43.2601	-29.1126	-44.6505	-31.4279	-46.9546	-33.2729	-48.6763	-35.4963
it02	1.5775	12/12/2016 14:56:08	Dico poco lentamente	peak2_TD	67.7004	-6.7596	6.4125	83.6414	-88.7070	88.7737	65.6143	28.7075	26.9146	47.1010	-5.0177	44.7258	-3.6849	42.3335	-2.3605	39.8168	-1.2992	37.2657	-0.3224	34.6811	0.5681	31.9823	1.0530	29.2148	1.1521	26.4661	1.1262	23.8106	1.4663	21.1789	2.0209	18.5542	3.0567	15.8403	3.1862	13.1107	3.8925	10.3108	4.7734	7.3076	6.8696	4.1696	8.5669	0.9815	9.5895	-2.2732	10.3395	-5.3879	10.1077	-9.1034	11.6866	-13.0336	13.2575	-17.1254	14.6347	-20.1915	13.1420	-22.6473	10.4257	-24.8135	7.3986	-26.9846	4.6358	-28.3545	0.8195	-29.1019	-3.5397	-29.4974	-7.9494	-30.1368	-11.6619	-30.4455	-15.4503	-30.4851	-19.2190	-30.8142	-22.4208	-31.8285	-24.8163	-32.9633	-27.0325	-34.4054	-28.9693	-36.3357	-30.5735	-38.4004	-32.1573	-40.3425	-33.8944	-43.4966	-35.0744	-45.7110	-36.8944
it02	1.4214	12/12/2016 14:56:14	Dico bodo lentamente	closure_	68.9870	67.7971	69.4065	67.1068	49.5070	50.5082	71.1821	-57.2062	57.0988	49.1113	-1.3173	46.3041	-0.4828	43.2633	-0.2683	40.6570	0.8133	38.0197	1.8171	35.3050	2.5911	32.8096	4.1701	30.2752	5.9004	27.4616	6.5966	24.3747	5.4602	21.3349	3.5668	18.5107	2.3421	15.8107	1.7869	13.1571	1.3840	10.5214	1.1577	7.9020	0.8180	5.2862	0.5049	2.6780	0.1231	0.0811	-0.3380	-2.5888	-0.5549	-5.2582	-0.9026	-7.9467	-1.3016	-10.5968	-1.9102	-13.3097	-2.4545	-16.1584	-2.8293	-18.9935	-3.3839	-21.8725	-3.9967	-24.7815	-4.7018	-27.5597	-5.7273	-29.9559	-7.3509	-31.9241	-9.5117	-33.6405	-11.9029	-35.2040	-14.3806	-36.1239	-17.3922	-36.8849	-20.3948	-37.5669	-23.3189	-38.9688	-25.5780	-41.8018	-26.8388	-44.8837	-28.0954	-47.7884	-29.6313	-49.7587	-31.8121	-51.3512	-34.2352
it02	1.4635	12/12/2016 14:56:14	Dico bodo lentamente	max_TT	70.2187	-5.0735	3.3054	68.3508	17.9291	18.3640	68.9988	-26.8745	28.1868	48.7100	-2.0560	46.1438	-0.8080	43.5087	0.2837	40.9153	1.4628	38.2746	2.5404	35.5633	3.4287	32.8480	4.3150	29.9863	4.6068	27.1399	4.8289	24.2324	4.4525	21.4054	4.2649	18.5983	3.7797	15.8465	3.4781	13.1237	3.1913	10.4138	3.0059	7.7157	2.7148	5.0247	2.3925	2.3475	1.9672	-0.3118	1.4442	-2.9456	0.8044	-5.5497	0.0515	-8.1193	-0.8076	-10.6969	-1.6565	-13.2645	-2.5569	-15.8817	-3.3946	-18.5447	-4.2154	-21.3178	-4.9333	-24.0647	-5.8094	-26.6341	-7.0402	-28.9211	-8.7016	-30.9601	-10.6714	-32.6811	-12.9682	-33.6998	-15.9229	-34.6477	-18.7902	-35.5937	-21.5239	-37.2577	-23.5683	-38.8912	-25.6357	-40.9602	-27.4139	-42.8513	-29.3687	-44.6321	-31.4384	-46.7737	-33.3671	-48.4280	-35.6134
it02	1.4760	12/12/2016 14:56:14	Dico bodo lentamente	NOFF_TT	69.8831	-27.2522	25.4288	68.4683	14.4310	14.5607	68.6240	-9.9564	11.3525	48.7703	-1.9451	46.1637	-0.7677	43.4662	0.1881	40.8398	1.2730	38.1790	2.2691	35.4734	3.1373	32.9131	4.5599	30.0855	5.0508	27.2518	5.4436	24.2493	4.5722	21.4093	4.3036	18.5901	3.6451	15.8442	3.3704	13.1256	3.0891	10.4162	2.9632	7.7160	2.7117	5.0245	2.3944	2.3467	1.9716	-0.3135	1.4519	-2.9467	0.8087	-5.5502	0.0534	-8.1194	-0.8075	-10.6725	-1.7183	-13.2019	-2.6988	-15.7942	-3.5733	-18.4921	-4.3127	-21.2537	-5.0416	-23.8983	-6.0665	-26.3217	-7.4833	-28.5288	-9.2136	-30.5781	-11.1310	-32.3941	-13.2868	-33.7298	-15.8922	-34.9664	-18.4884	-36.1725	-21.0177	-37.6722	-23.2340	-39.3544	-25.2915	-41.5823	-26.9888	-43.8410	-28.7487	-45.6574	-30.8514	-47.1446	-33.1739	-48.3895	-35.6316
it02	1.4480	12/12/2016 14:56:14	Dico bodo lentamente	NONS_TT	70.2045	22.1596	23.9372	68.0679	27.1378	27.8931	69.6855	-46.7033	47.7257	49.4879	-0.6240	46.8233	0.5706	44.0645	1.5342	41.4578	2.8269	38.8007	4.0333	35.8842	4.4693	32.9088	4.5439	29.9201	4.3105	27.1520	4.8953	24.2740	4.7467	21.4251	4.4601	18.5892	3.6295	15.8440	3.3594	13.1262	3.0588	10.4247	2.8189	7.7383	2.4847	5.0570	2.1597	2.3925	1.7163	-0.2637	1.2260	-2.9052	0.6505	-5.5271	-0.0224	-8.1172	-0.8137	-10.7351	-1.5596	-13.3691	-2.3200	-16.0147	-3.1228	-18.7117	-3.9058	-21.4801	-4.6592	-24.3651	-5.3452	-27.0602	-6.4359	-29.4521	-8.0085	-31.4667	-10.0619	-33.1084	-12.4937	-34.1266	-15.4852	-35.0684	-18.3918	-35.3093	-21.7726	-36.4074	-24.2542	-37.4981	-26.6710	-40.8203	-27.5094	-43.7793	-28.7873	-46.6414	-30.2880	-48.2264	-32.6104	-49.6054	-35.0583
it02	1.3725	12/12/2016 14:56:14	Dico bodo lentamente	peak1_TT	63.9694	117.4212	117.4879	63.8787	60.8311	60.1244	73.6113	-38.3873	37.7922	49.7651	-0.1137	46.2571	-0.5782	42.0599	-2.9760	38.7954	-3.8675	35.9592	-4.0295	33.4781	-3.3332	31.0250	-2.5540	28.5421	-1.8604	25.9819	-1.5343	23.3415	-1.8550	20.7423	-2.3037	18.2017	-2.7250	15.7132	-2.8122	13.2364	-2.9008	10.7674	-3.0632	8.3081	-3.3163	5.8652	-3.6763	3.4329	-4.0892	1.0184	-4.5887	-1.4296	-4.9702	-3.9578	-5.1603	-6.6711	-4.9524	-9.5416	-4.5841	-12.6021	-4.0582	-15.6376	-3.8932	-18.6169	-4.0815	-21.7704	-4.1690	-24.8963	-4.5244	-28.0031	-5.0983	-30.5981	-6.5128	-33.2037	-7.9722	-35.4573	-9.8857	-37.3408	-12.1896	-38.2517	-15.3770	-38.8426	-18.6829	-39.6752	-21.6182	-41.4344	-23.7457	-43.5533	-25.6421	-45.6718	-27.6016	-47.3815	-29.8642	-49.3682	-32.0155	-50.8529	-34.4701
it02	1.5435	12/12/2016 14:56:14	Dico bodo lentamente	peak2_TT	64.3533	-109.8099	109.8938	69.2821	10.8299	10.5038	71.0530	45.8031	46.3581	47.5847	-4.1274	44.7456	-3.6447	41.5805	-4.0547	39.1133	-3.0682	36.6261	-2.1373	34.0454	-1.4933	31.4097	-1.1043	28.7673	-0.8517	26.0876	-0.9538	23.4568	-1.0384	20.8529	-1.2079	18.3061	-1.0127	15.7540	-0.8861	13.1989	-0.8712	10.6454	-0.9695	8.0997	-1.1943	5.5615	-1.4833	2.9893	-1.6140	0.2900	-1.2851	-2.5823	-0.5793	-5.5021	-0.1041	-8.4495	0.1373	-11.2768	-0.1869	-14.1471	-0.5566	-16.9023	-1.3098	-19.9040	-1.6970	-22.7993	-2.4315	-25.5270	-3.5497	-27.8037	-5.3812	-29.9336	-7.3801	-32.2987	-9.0609	-34.4935	-10.9559	-36.6148	-12.9340	-38.3296	-15.3033	-40.1621	-17.5292	-40.9887	-20.5586	-42.0961	-23.2540	-42.5842	-26.3042	-44.0164	-28.6388	-44.9446	-31.2595	-46.8829	-33.3103	-48.4192	-35.6176
it02	1.5475	12/12/2016 14:56:20	Dico pucu lentamente	closure_	50.0723	34.0584	33.5015	83.2364	104.8394	105.0188	65.3292	-55.7418	57.6818	46.1133	-6.8359	43.5475	-6.0756	40.7004	-6.0349	37.6571	-6.7295	34.4109	-8.4229	31.0655	-11.1567	27.9920	-13.9817	25.4201	-15.8401	23.2462	-16.5673	21.2582	-16.6052	19.3701	-15.8976	17.6429	-11.8881	15.6283	-6.8187	13.2206	-2.0468	10.5513	0.6462	7.7223	2.6480	4.6744	4.9224	1.5132	6.6226	-1.8213	8.2899	-5.4623	10.3911	-9.1848	11.9528	-12.8391	12.7007	-16.3408	12.6463	-19.9064	12.4959	-23.5194	12.2073	-26.7719	11.0266	-29.2747	8.5032	-31.1339	5.1143	-32.2083	0.8666	-33.0096	-3.3652	-32.6276	-8.6652	-31.9239	-13.8088	-30.4761	-19.2283	-30.1685	-23.0322	-31.5681	-25.0440	-34.9011	-25.4693	-38.6502	-25.8148	-41.2373	-27.2245	-44.1815	-28.5353	-48.4536	-29.2504	-52.8499	-30.2017	-55.8533	-32.1125
it02	1.5450	12/12/2016 14:56:20	Dico pucu lentamente	GONS_TD	49.9892	32.6557	32.1064	82.9388	105.2361	105.3276	65.4801	-60.5888	62.4847	45.9638	-7.1111	43.4230	-6.3282	40.5859	-6.2924	37.5430	-7.0163	34.2820	-8.7885	30.9340	-11.5830	27.9203	-14.2520	25.3927	-15.9627	23.2452	-16.5725	21.2515	-16.6522	19.3556	-16.0411	17.6327	-12.0556	15.6273	-6.8656	13.2224	-2.1439	10.5540	0.5999	7.7628	2.2349	4.7188	4.6014	1.5739	6.2841	-1.7869	8.1337	-5.4057	10.1754	-9.0975	11.6671	-12.7304	12.3896	-16.2110	12.3174	-19.7922	12.2369	-23.4256	12.0156	-26.7289	10.9470	-29.2881	8.5258	-31.2273	5.2587	-32.5167	1.3041	-33.3332	-2.9429	-32.7779	-8.4844	-31.9443	-13.7862	-30.4393	-19.2661	-30.2497	-22.9553	-31.5162	-25.0894	-34.8451	-25.5145	-38.5910	-25.8588	-41.1229	-27.3027	-43.8440	-28.7468	-48.2970	-29.3401	-52.8097	-30.2226	-56.1484	-31.9733
it02	1.6365	12/12/2016 14:56:20	Dico pucu lentamente	max_TD	54.8297	64.2252	64.1851	87.9925	-3.0041	1.9073	66.1601	5.7850	6.7730	47.7250	-3.8691	44.8468	-3.4394	41.6596	-3.8766	38.6746	-4.1713	35.6975	-4.7720	32.5506	-6.3408	29.2529	-9.2311	26.2265	-12.2291	23.8151	-13.4414	21.7744	-12.9505	19.8555	-11.0890	17.8554	-8.4045	15.7030	-3.2931	13.1494	1.8030	10.2510	5.7987	7.1969	7.9958	4.0832	9.1906	0.6595	11.3867	-2.9432	13.3777	-6.9323	15.9907	-10.7690	17.1396	-14.4687	17.3649	-17.9626	16.7563	-20.8661	14.6707	-23.4752	12.1170	-26.0461	9.6821	-27.9598	6.2827	-29.3131	2.3007	-29.6955	-2.6977	-30.0786	-7.1908	-30.7943	-10.8708	-31.2571	-14.5493	-32.3555	-17.3012	-32.5376	-20.7886	-33.0329	-23.7632	-34.6097	-25.7044	-38.0505	-26.2605	-42.0983	-26.6362	-44.6229	-28.2588	-45.8216	-30.7573	-46.6555	-33.4287	-47.9003	-35.8622
it02	1.6490	12/12/2016 14:56:20	Dico pucu lentamente	NOFF_TD	55.7358	62.8910	63.1065	87.7496	-16.8724	15.8005	66.1105	-5.6190	4.8447	48.1141	-3.1528	44.9656	-3.1984	41.4048	-4.4500	38.4870	-4.6428	35.6625	-4.8714	32.6699	-5.9540	29.4817	-8.3688	26.4662	-11.1561	24.1254	-11.7362	22.0905	-10.7121	20.1075	-8.5921	17.9728	-6.4788	15.7111	-2.9096	13.1541	1.5473	10.2676	5.5134	7.1599	8.3727	3.9688	10.0169	0.5858	11.7976	-3.1867	14.4824	-7.2046	17.0280	-11.1090	18.2529	-14.5835	17.6934	-17.9611	16.7524	-20.9656	14.8964	-23.7202	12.6174	-26.4236	10.3814	-28.3473	6.9370	-29.8197	3.0836	-29.9437	-2.3457	-30.0482	-7.2305	-29.6880	-12.2019	-30.3096	-15.6012	-31.6845	-17.9892	-33.3269	-20.0411	-34.2104	-22.7335	-34.9524	-25.4279	-37.2835	-26.8305	-40.8740	-27.4727	-44.6820	-28.2217	-46.9030	-30.1382	-48.1390	-32.6559	-49.3028	-35.2010
it02	1.6170	12/12/2016 14:56:20	Dico pucu lentamente	NONS_TD	53.6630	62.7613	62.6659	88.0093	18.9056	20.1988	65.9765	20.5879	21.0724	46.8630	-5.4559	44.2505	-4.6493	41.3729	-4.5217	38.7876	-3.8870	35.7512	-4.6196	32.4860	-6.5503	28.9397	-10.4110	26.0109	-13.1947	23.5335	-14.9885	21.5900	-14.2560	19.7659	-11.9764	17.8886	-7.8584	15.7360	-1.7344	13.1137	3.7324	10.1366	7.7613	7.0667	9.3218	3.9868	9.8872	0.6535	11.4199	-3.1817	14.4594	-7.1376	16.7727	-11.0265	17.9828	-14.5871	17.7037	-18.2895	17.5847	-21.1367	15.2841	-23.7860	12.7519	-26.2773	10.1104	-28.6953	7.5246	-30.1655	3.6179	-30.7340	-1.2246	-30.9109	-6.1045	-31.6473	-9.8446	-31.8919	-13.8444	-32.1144	-17.5484	-31.6653	-21.6147	-32.2233	-24.4711	-33.6819	-26.4528	-37.3279	-26.7975	-41.2180	-27.2377	-44.4313	-28.3788	-45.4528	-30.9685	-46.1544	-33.6898	-47.3815	-36.1068
it02	1.5405	12/12/2016 14:56:20	Dico pucu lentamente	peak1_TD	49.8559	30.2448	29.7451	82.3900	105.4859	105.4840	65.7896	-68.8190	70.4956	45.8161	-7.3830	43.2988	-6.5801	40.4881	-6.5124	37.4316	-7.2964	34.1471	-9.1715	30.7807	-12.0802	27.8255	-14.6093	25.3431	-16.1849	23.2306	-16.6528	21.2391	-16.7404	19.3394	-16.2015	17.6188	-12.2843	15.6257	-6.9376	13.2243	-2.2457	10.5561	0.5631	7.7951	1.9069	4.7520	4.3619	1.6322	5.9588	-1.7131	7.7991	-5.3074	9.8012	-8.9773	11.2736	-12.5958	12.0043	-16.0265	11.8497	-19.6327	11.8755	-23.2802	11.7186	-26.6339	10.7711	-29.2770	8.5070	-31.3544	5.4550	-32.9141	1.8678	-33.7581	-2.3883	-33.1744	-8.0075	-32.1982	-13.5043	-30.7548	-18.9425	-30.6894	-22.5389	-31.7967	-24.8441	-34.9076	-25.4641	-38.3961	-26.0037	-40.9593	-27.4145	-43.5260	-28.9460	-48.1356	-29.4325	-52.7170	-30.2709	-56.3506	-31.8780
it02	1.7325	12/12/2016 14:56:20	Dico pucu lentamente	peak2_TD	61.1885	77.3754	77.2686	83.4916	-66.6466	66.6676	66.0651	35.1734	34.2522	47.3018	-4.6481	44.1654	-4.8218	40.8048	-5.8000	37.8860	-6.1540	35.4227	-5.5518	32.9538	-5.0333	30.4016	-4.9029	27.8662	-4.8868	25.3456	-5.0310	22.9207	-4.8341	20.5108	-4.5973	18.1795	-3.0888	15.7807	0.3741	13.1055	4.1723	10.2198	6.3347	7.3176	6.7671	4.2772	7.7903	0.9535	9.7461	-2.4990	11.3632	-5.8800	11.9824	-9.4981	12.9786	-13.1331	13.5421	-16.7488	13.6803	-19.8868	12.4514	-22.8945	10.9307	-25.8176	9.2588	-28.3458	6.9344	-30.3799	3.9491	-30.6794	-1.3021	-30.8980	-6.1213	-30.8720	-10.7774	-31.8649	-13.8744	-31.7105	-17.9626	-31.5723	-21.7028	-30.8308	-25.6887	-31.5882	-28.1418	-34.5125	-28.8897	-38.4808	-29.1079	-42.1383	-29.8154	-43.6903	-31.9776	-45.6996	-33.9267	-47.2893	-36.1503
it02	1.2801	12/12/2016 14:56:25	Dico budu lentamente	closure_	71.6800	27.6215	28.3603	82.9643	-1.4250	1.2714	56.6078	-4.3202	6.4889	50.9580	2.0822	48.0218	3.0021	44.8442	3.2884	42.1049	4.4539	39.3119	5.4836	36.4257	6.2255	33.4699	6.6582	30.5083	6.9443	27.5007	6.8115	24.5385	6.6198	21.6147	6.3383	18.7595	6.4219	15.9114	6.5397	13.0614	6.5562	10.2112	6.4822	7.3379	6.5604	4.3278	7.4247	1.1524	8.6362	-2.3001	10.4615	-5.7992	11.6746	-9.3779	12.5850	-12.8919	12.8518	-16.2831	12.5001	-19.5086	11.5943	-22.3988	9.9182	-25.1746	8.0675	-27.5292	5.5555	-28.6404	1.2612	-28.3747	-4.5713	-27.8309	-10.1246	-27.0968	-15.3193	-26.0053	-20.3803	-24.9760	-24.8678	-25.3226	-27.6216	-27.0604	-28.9857	-28.7478	-30.4330	-29.8704	-32.3395	-31.0845	-34.1614	-31.4157	-36.5334	-31.4131	-39.0069	-31.1689	-41.4967	-31.6328	-43.5322
it02	1.3135	12/12/2016 14:56:25	Dico budu lentamente	max_TT	72.1691	-2.7866	1.7548	82.8756	-8.6174	8.1806	57.9566	46.5155	45.7315	51.5255	3.1268	48.3966	3.7626	44.9202	3.4594	42.1887	4.6645	39.4058	5.7503	36.5455	6.6137	33.6324	7.2703	30.6361	7.5167	27.5821	7.2588	24.5785	6.9033	21.6442	6.6307	18.7759	6.6921	15.9144	6.6823	13.0586	6.7071	10.2012	6.6532	7.3451	6.4878	4.3903	6.9738	1.2500	8.0912	-2.2121	10.0622	-5.7382	11.4421	-9.4370	12.7786	-12.9588	13.0433	-16.3934	12.7795	-19.3962	11.3396	-22.0587	9.2234	-24.6151	7.0310	-26.9145	4.5176	-28.1504	0.5040	-28.4460	-4.4700	-28.0126	-9.8873	-27.5908	-14.7249	-27.2093	-19.0435	-26.3554	-23.4534	-26.3366	-26.6613	-26.6381	-29.3550	-27.9158	-31.1042	-29.4988	-32.6157	-30.8344	-34.3322	-32.0398	-36.1423	-32.4537	-38.4111	-32.6564	-40.7218	-32.9807	-42.8967
